cycle_count,cycle_phase,pressure,temperature,flow,specimen_temp,injected_anomaly,anomaly_type,isolation_forest_detected,isolation_forest_score,local_outlier_factor_detected,local_outlier_factor_score,one_class_svm_detected,one_class_svm_score,elliptic_envelope_detected,elliptic_envelope_score,zscore_detected,zscore_score
46,0.175,73.8,49.2,0.49,20.8,False,,False,23.9,False,30.2,False,64.8,False,0.0,False,16.9
46,0.2,79.9,49.0,0.476,21.8,False,,False,16.4,False,7.8,False,52.6,False,0.0,False,15.6
46,0.225,83.3,46.4,0.349,18.7,False,,False,29.4,False,44.6,False,51.0,False,0.0,False,14.2
46,0.25,87.6,47.0,0.483,22.6,False,,False,12.2,False,4.0,False,43.7,False,0.0,False,12.9
46,0.275,90.8,49.0,0.369,20.2,False,,False,10.4,False,9.3,False,34.6,False,0.0,False,13.2
46,0.3,92.7,48.1,0.355,22.3,False,,False,5.3,False,3.9,False,27.8,False,0.0,False,11.4
46,0.325,95.1,48.6,0.378,20.1,False,,False,6.4,False,10.6,False,24.3,False,0.0,False,12.2
46,0.35,95.8,48.6,0.493,24.1,False,,False,14.2,False,17.7,False,25.4,False,0.0,False,12.5
46,0.375,97.9,51.1,0.367,22.7,False,,False,20.1,False,30.6,False,52.7,False,0.0,False,23.2
46,0.4,100.0,48.1,0.297,22.4,False,,False,6.8,False,7.0,False,21.5,False,0.0,False,14.0
46,0.425,101.5,47.8,0.417,20.1,False,,False,10.1,False,23.4,False,26.6,False,0.0,False,14.5
46,0.45,102.2,48.7,0.365,21.5,False,,False,0.0,False,7.9,False,14.7,False,0.0,False,14.7
46,0.475,102.2,49.4,0.308,25.2,False,,False,19.9,False,20.7,False,27.5,False,0.0,False,15.1
46,0.5,104.1,48.7,0.236,22.3,False,,False,9.4,False,4.3,False,19.3,False,0.0,False,15.4
46,0.525,102.8,48.9,0.345,22.9,False,,False,1.2,False,3.9,False,17.0,False,0.0,False,15.0
46,0.55,103.2,49.6,0.505,22.5,False,,False,3.1,False,6.9,False,19.7,False,0.0,False,16.0
46,0.575,102.5,49.6,0.283,21.2,False,,False,6.5,False,6.7,False,21.2,False,0.0,False,16.0
46,0.6,104.3,47.1,0.383,21.5,False,,False,14.7,False,34.3,False,58.5,False,0.0,False,15.5
46,0.625,104.4,48.2,0.375,20.6,False,,False,10.2,False,20.4,False,43.0,False,0.0,False,15.5
46,0.65,104.7,47.3,0.465,25.4,False,,False,36.0,False,43.1,True,84.9,False,0.0,False,15.6
46,0.675,104.9,50.2,0.52,20.6,False,,False,22.5,False,27.0,False,59.5,False,0.0,False,18.9
46,0.7,105.1,47.9,18.433,-24.3,False,,True,97.4,False,51.3,True,86.8,True,99.8,True,90.8
46,0.725,0.0,41.1,7.013,-13.3,False,,True,71.9,False,7.1,False,71.5,True,16.3,False,46.2
46,0.75,0.6,42.9,2.604,-4.1,False,,False,57.6,False,4.4,False,50.7,False,4.1,False,32.2
46,0.775,0.0,40.0,1.316,3.6,False,,False,47.8,False,24.5,False,63.0,False,2.7,False,29.9
46,0.8,0.0,42.8,0.763,6.9,False,,False,28.7,False,31.8,False,19.5,False,2.4,False,21.3
46,0.825,0.0,41.3,0.571,11.8,False,,False,21.9,False,12.6,False,0.9,False,2.3,False,23.6
46,0.85,0.2,42.9,0.409,13.0,False,,False,18.0,False,11.0,False,6.6,False,2.3,False,21.2
46,0.875,0.5,41.9,0.348,13.8,False,,False,20.9,False,2.0,False,7.6,False,2.3,False,21.1
46,0.9,0.1,43.0,0.417,16.5,False,,False,19.3,False,8.8,False,23.2,False,2.4,False,22.3
46,0.925,9.2,43.4,0.48,14.9,True,OVERPRESSURE,False,44.1,True,97.5,False,30.2,False,2.1,False,23.7
46,0.95,9.2,40.2,0.429,18.3,True,OVERPRESSURE,False,47.3,True,53.0,False,64.9,False,2.2,False,28.9
47,0.975,10.2,43.9,0.263,17.6,True,OVERPRESSURE,False,47.9,True,71.7,False,69.6,False,2.2,False,26.4
47,0.0,11.7,43.5,0.2,18.6,True,OVERPRESSURE,False,58.0,False,27.3,False,53.0,False,0.6,False,26.4
47,0.025,26.0,42.3,0.347,22.1,True,OVERPRESSURE,False,45.1,True,55.5,False,47.3,False,0.4,False,25.0
47,0.05,38.4,46.6,0.33,21.0,True,OVERPRESSURE,False,35.1,False,17.7,True,74.6,False,0.2,False,23.7
47,0.075,52.5,44.9,0.325,21.0,True,OVERPRESSURE,False,26.6,False,17.8,False,49.5,False,0.1,False,22.3
47,0.1,65.4,45.2,0.438,22.8,True,OVERPRESSURE,False,28.7,False,24.2,False,69.3,False,0.0,False,21.0
47,0.125,68.8,45.9,0.257,20.9,True,OVERPRESSURE,False,23.4,False,9.5,False,57.1,False,0.0,False,19.6
47,0.15,80.0,47.5,0.377,21.4,True,OVERPRESSURE,False,9.9,False,25.3,False,64.9,False,0.0,False,18.3
47,0.175,73.6,46.7,0.456,21.8,True,,False,13.2,False,3.8,False,42.8,False,0.0,False,16.9
47,0.2,79.9,46.8,0.451,22.1,False,,False,12.0,False,5.0,False,45.2,False,0.0,False,15.6
47,0.225,84.7,48.2,0.208,21.5,False,,False,18.9,False,4.4,False,40.1,False,0.0,False,14.2
47,0.25,88.3,49.0,0.392,21.0,False,,False,8.6,False,7.0,False,39.5,False,0.0,False,13.2
47,0.275,89.6,46.5,0.295,21.9,False,,False,18.7,False,8.3,False,47.2,False,0.0,False,11.5
47,0.3,92.7,50.3,0.545,20.2,False,,False,28.8,False,27.9,False,48.9,False,0.0,False,19.4
47,0.325,96.0,49.5,0.462,20.6,False,,False,7.7,False,13.0,False,29.9,False,0.0,False,15.6
47,0.35,96.5,48.7,0.378,24.5,False,,False,11.8,False,25.0,False,29.2,False,0.0,False,12.7
47,0.375,97.5,47.4,0.368,21.8,False,,False,8.8,False,16.8,False,28.1,False,0.0,False,13.1
47,0.4,99.2,48.7,0.439,21.1,False,,False,1.9,False,8.1,False,13.8,False,0.0,False,13.7
47,0.425,100.8,48.3,0.5,22.9,False,,False,7.5,False,3.3,False,19.2,False,0.0,False,14.3
47,0.45,101.9,48.8,0.493,23.1,False,,False,5.3,False,9.8,False,16.5,False,0.0,False,14.6
47,0.475,102.4,48.2,0.225,19.6,False,,False,17.2,False,19.0,False,22.6,False,0.0,False,14.8
47,0.5,103.3,48.4,0.515,20.5,False,,False,9.5,False,8.2,False,19.7,False,0.0,False,15.1
47,0.525,103.5,48.1,0.549,20.6,False,,False,15.9,False,20.8,False,25.0,False,0.0,False,15.2
47,0.55,104.0,50.4,0.419,21.4,False,,False,7.3,False,6.4,False,29.9,False,0.0,False,19.9
47,0.575,104.3,47.9,0.375,21.3,False,,False,6.2,False,11.5,False,35.9,False,0.0,False,15.5
47,0.6,104.5,48.6,0.503,23.5,False,,False,11.4,False,10.3,False,36.4,False,0.0,False,15.6
47,0.625,105.6,49.1,0.163,22.8,False,,False,23.7,False,5.6,False,40.3,False,0.0,False,15.9
47,0.65,104.9,48.8,0.406,18.5,False,,False,20.5,False,23.2,False,54.3,False,0.0,False,15.7
47,0.675,104.9,49.3,0.493,23.3,False,,False,14.2,False,8.6,False,54.9,False,0.0,False,15.7
47,0.7,104.9,48.9,18.413,-26.0,False,,True,93.0,False,2.9,False,68.3,True,99.8,True,90.7
47,0.725,0.0,43.0,6.99,-14.4,False,,True,73.3,False,9.9,False,70.7,True,16.3,False,47.9
47,0.75,0.0,43.7,2.732,-5.3,False,,False,61.8,False,33.9,False,71.0,False,4.4,False,34.1
47,0.775,0.4,40.2,1.166,1.7,False,,False,50.8,False,19.5,True,76.1,False,2.6,False,28.9
47,0.8,0.0,42.3,0.748,7.7,False,,False,23.7,False,4.2,False,10.1,False,2.3,False,21.3
47,0.825,0.1,43.2,0.26,8.2,False,,False,29.5,False,33.1,False,34.6,False,2.4,False,21.2
47,0.85,0.0,42.4,0.383,12.0,False,,False,14.0,False,7.6,False,5.8,False,2.3,False,21.3
47,0.875,0.2,90.5,0.388,15.6,True,THERMAL,False,53.4,True,100.0,True,100.0,True,9.3,True,100.0
47,0.9,0.8,80.7,0.597,17.0,True,THERMAL,False,69.1,True,100.0,True,100.0,True,6.8,True,100.0
47,0.925,0.3,77.6,0.589,18.4,True,THERMAL,False,65.4,True,100.0,True,100.0,True,6.2,True,100.0
47,0.95,0.5,83.8,0.392,19.8,True,THERMAL,False,57.6,True,100.0,True,100.0,True,7.7,True,100.0
48,0.975,0.3,70.7,0.337,21.3,True,THERMAL,False,60.7,True,100.0,True,100.0,False,5.0,True,100.0
48,0.0,0.0,40.8,0.284,17.6,True,,False,56.2,False,25.9,True,80.4,False,0.8,False,26.4
48,0.025,17.1,41.9,0.363,18.9,False,,False,46.1,False,26.7,False,40.2,False,0.5,False,25.0
48,0.05,30.7,45.8,0.212,24.6,False,,False,60.6,True,94.3,True,79.9,False,0.3,False,23.7
48,0.075,43.1,44.5,0.456,23.1,False,,False,38.1,False,17.7,False,44.1,False,0.2,False,22.3
48,0.1,53.0,45.0,0.354,19.9,False,,False,27.4,False,12.5,False,38.9,False,0.1,False,21.0
48,0.125,61.1,45.2,0.477,21.1,False,,False,24.3,False,9.1,False,43.9,False,0.1,False,19.6
48,0.15,69.2,46.6,0.423,23.2,False,,False,20.8,False,12.8,False,51.6,False,0.0,False,18.3
48,0.175,75.3,46.4,0.18,22.8,False,,False,34.8,False,14.1,False,51.9,False,0.0,False,16.9
48,0.2,79.5,47.9,0.275,21.7,False,,False,12.5,False,5.4,False,41.8,False,0.0,False,15.6
48,0.225,83.7,48.9,0.505,19.2,False,,False,22.6,False,27.0,False,47.5,False,0.0,False,14.2
48,0.25,87.0,49.1,0.489,18.7,False,,False,25.0,True,53.7,False,45.9,False,0.0,False,13.6
48,0.275,89.8,47.5,0.5,21.2,False,,False,11.0,False,7.9,False,32.3,False,0.0,False,11.5
48,0.3,92.8,49.2,0.373,19.6,False,,False,10.4,False,21.8,False,32.4,False,0.0,False,14.1
48,0.325,93.6,50.3,0.167,22.7,False,,False,31.0,False,15.8,False,41.1,False,0.0,False,19.4
48,0.35,96.2,48.8,0.401,23.2,False,,False,4.4,False,9.4,False,21.4,False,0.0,False,12.6
48,0.375,97.8,48.5,0.532,20.6,False,,False,11.8,False,9.3,False,16.8,False,0.0,False,13.2
48,0.4,99.8,48.0,0.349,19.9,False,,False,9.3,False,25.0,False,23.0,False,0.0,False,13.9
48,0.425,100.4,49.4,0.517,22.2,False,,False,4.0,False,4.0,False,13.9,False,0.0,False,15.1
48,0.45,100.6,49.0,0.423,19.6,False,,False,7.2,False,15.8,False,13.9,False,0.0,False,14.2
48,0.475,101.4,49.7,0.483,23.4,False,,False,5.2,False,8.7,False,16.7,False,0.0,False,16.5
48,0.5,103.1,50.3,0.229,21.8,False,,False,11.9,False,4.3,False,24.1,False,0.0,False,19.4
48,0.525,102.9,48.1,0.545,22.1,False,,False,11.0,False,6.0,False,23.3,False,0.0,False,15.0
48,0.55,104.5,48.8,0.446,24.2,False,,False,11.1,False,26.4,False,29.8,False,0.0,False,15.6
48,0.575,103.7,50.1,0.254,24.3,False,,False,20.3,False,15.5,False,35.7,False,0.0,False,18.4
48,0.6,103.3,48.6,0.214,22.1,False,,False,12.2,False,7.9,False,29.9,False,0.0,False,15.1
48,0.625,104.7,49.2,0.336,23.1,False,,False,5.5,False,2.8,False,38.1,False,0.0,False,15.6
48,0.65,104.8,49.0,0.121,22.5,False,,False,21.7,False,10.3,False,45.7,False,0.0,False,15.7
48,0.675,105.3,49.1,0.448,22.4,False,,False,9.5,False,12.3,False,53.6,False,0.0,False,15.8
48,0.7,105.7,49.9,18.308,-26.7,False,,True,100.0,False,22.5,False,72.1,True,98.8,True,90.2
48,0.725,0.3,41.4,7.076,-15.2,False,,True,75.3,False,12.8,True,78.8,True,16.7,False,49.1
48,0.75,0.0,43.4,2.789,-4.9,False,,False,56.8,False,15.6,False,59.5,False,4.4,False,33.5
48,0.775,0.0,41.4,1.213,0.5,False,,False,41.0,False,25.4,False,59.6,False,2.7,False,25.2
48,0.8,0.0,42.6,0.632,-11.5,True,UNDERCOOLING,False,51.9,True,100.0,True,100.0,False,3.3,False,43.5
48,0.825,0.3,42.0,0.464,-1.3,True,UNDERCOOLING,False,36.6,True,100.0,True,100.0,False,2.7,False,28.0
48,0.85,0.0,40.0,0.484,-3.9,True,UNDERCOOLING,False,52.7,True,100.0,True,100.0,False,2.9,False,31.9
48,0.875,0.0,41.2,0.305,-1.1,True,UNDERCOOLING,False,44.3,True,100.0,True,100.0,False,2.8,False,27.7
48,0.9,0.1,41.1,0.48,-1.5,True,UNDERCOOLING,False,46.4,True,100.0,True,100.0,False,2.9,False,28.3
48,0.925,0.0,42.2,0.243,1.3,True,UNDERCOOLING,False,46.7,True,100.0,True,100.0,False,2.8,False,24.0
48,0.95,0.0,40.6,0.55,19.7,True,,False,36.5,False,24.3,False,63.2,False,2.5,False,27.0
49,0.975,0.0,43.2,0.343,19.7,False,,False,31.1,False,15.1,False,71.9,False,2.6,False,26.4
49,0.0,0.0,43.4,0.39,19.0,False,,False,47.0,False,21.7,False,66.7,False,0.8,False,26.4
49,0.025,16.4,44.5,0.454,20.2,False,,False,36.9,False,16.9,False,51.4,False,0.5,False,25.0
49,0.05,30.8,44.0,0.312,21.4,False,,False,33.2,False,1.3,False,33.7,False,0.3,False,23.7
49,0.075,42.4,45.0,0.376,22.3,False,,False,30.0,False,13.5,False,41.5,False,0.2,False,22.3
49,0.1,53.5,46.1,0.122,17.9,False,,False,55.5,False,38.9,False,52.5,False,0.1,False,21.0
49,0.125,61.4,45.6,0.416,22.7,False,,False,23.8,False,12.6,False,48.4,False,0.1,False,19.6
49,0.15,67.9,46.8,0.38,20.0,False,,False,17.4,False,3.0,False,43.7,False,0.0,False,18.3
49,0.175,75.1,48.3,0.39,20.5,False,,False,13.3,False,6.8,False,50.8,False,0.0,False,16.9
49,0.2,81.0,45.9,0.389,21.3,False,,False,17.8,False,12.1,False,56.8,False,0.0,False,15.6
49,0.225,84.9,47.6,0.478,22.3,False,,False,10.8,False,3.6,False,41.4,False,0.0,False,14.2
49,0.25,87.7,49.9,0.255,18.7,False,,False,31.7,False,50.3,False,60.9,False,0.0,False,17.5
49,0.275,90.5,48.7,0.347,21.1,False,,False,6.2,False,4.1,False,30.9,False,0.0,False,11.7
49,0.3,94.0,49.0,0.387,19.8,False,,False,8.9,False,16.4,False,32.4,False,0.0,False,13.2
49,0.325,95.0,49.2,0.232,22.5,False,,False,11.7,False,9.6,False,26.1,False,0.0,False,14.1
49,0.35,97.2,48.3,0.221,19.5,False,,False,20.1,False,17.3,False,25.8,False,0.0,False,13.0
49,0.375,98.3,47.8,0.302,23.4,False,,False,10.5,False,11.4,False,28.8,False,0.0,False,13.4
49,0.4,99.5,48.7,0.192,24.3,False,,False,25.3,False,21.9,False,24.2,False,0.0,False,13.8
49,0.425,99.3,48.0,0.448,22.1,False,,False,4.7,False,5.2,False,16.6,False,0.0,False,13.7
49,0.45,100.5,50.3,0.451,21.0,False,,False,7.9,False,9.0,False,22.0,False,0.0,False,19.4
49,0.475,103.1,49.5,0.243,21.7,False,,False,7.5,False,4.1,False,15.7,False,0.0,False,15.6
49,0.5,103.8,49.3,0.382,23.5,False,,False,2.6,False,6.8,False,19.9,False,0.0,False,15.3
49,0.525,102.6,49.6,0.211,23.5,False,,False,14.6,False,20.0,False,19.7,False,0.0,False,16.0
49,0.55,104.0,50.9,0.261,22.4,False,,False,19.5,False,21.0,False,41.3,False,0.0,False,22.2
49,0.575,103.6,48.2,0.32,23.5,False,,False,7.9,False,12.0,False,34.1,False,0.0,False,15.2
49,0.6,104.8,48.0,0.339,23.2,False,,False,10.9,False,14.3,False,44.1,False,0.0,False,15.7
49,0.625,104.1,49.3,0.4,21.9,False,,False,2.8,False,3.4,False,34.3,False,0.0,False,15.4
49,0.65,105.1,49.8,0.515,21.7,False,,False,11.9,False,1.3,False,45.9,False,0.0,False,17.0
49,0.675,105.0,48.6,0.239,21.6,False,,False,18.1,False,9.7,False,55.5,False,0.0,False,15.7
49,0.7,103.4,48.3,18.51,-27.5,False,,True,100.0,False,36.8,True,80.6,True,100.0,True,91.2
49,0.725,0.0,39.9,6.906,-12.0,False,,True,81.5,True,100.0,True,100.0,True,15.8,False,44.3
49,0.75,0.2,41.1,2.895,-3.9,False,,False,54.7,False,4.0,False,47.7,False,4.5,False,31.9
49,0.775,0.4,41.3,1.135,3.0,False,,False,41.6,False,8.2,False,40.2,False,2.6,False,23.6
49,0.8,0.0,41.5,0.849,7.8,False,,False,30.4,False,10.8,False,9.9,False,2.4,False,22.7
49,0.825,0.3,41.5,0.485,10.8,False,,False,19.0,False,10.8,False,4.3,False,2.3,False,22.7
49,0.85,0.2,41.7,0.426,12.6,False,,False,14.6,False,5.2,False,2.8,False,2.3,False,21.7
49,0.875,0.5,42.3,0.462,16.3,False,,False,18.4,False,5.3,False,6.7,False,2.3,False,21.1
49,0.9,0.3,43.7,0.384,-0.8,True,UNDERCOOLING,False,52.6,True,100.0,True,100.0,False,2.9,False,27.2
49,0.925,0.5,42.6,0.454,-2.2,True,UNDERCOOLING,False,48.4,True,100.0,True,100.0,False,3.0,False,29.4
49,0.95,0.0,41.7,0.441,2.3,True,UNDERCOOLING,False,42.1,True,100.0,True,100.0,False,2.8,False,25.0
50,0.975,0.0,41.4,0.35,7.3,True,UNDERCOOLING,False,40.7,True,100.0,True,81.7,False,2.7,False,26.4
50,0.0,0.0,42.6,0.503,7.6,True,UNDERCOOLING,False,55.0,True,100.0,True,100.0,False,1.0,False,26.4
50,0.025,17.1,43.6,0.59,7.5,True,UNDERCOOLING,False,60.3,True,100.0,True,100.0,False,0.7,False,25.0
50,0.05,30.9,43.0,0.465,6.6,True,UNDERCOOLING,False,55.3,True,100.0,True,100.0,False,0.5,False,23.7
50,0.075,42.5,46.1,0.459,2.7,True,UNDERCOOLING,False,57.3,True,100.0,True,100.0,False,0.6,False,22.3
50,0.1,52.7,44.3,0.501,7.1,True,UNDERCOOLING,False,55.1,True,100.0,True,100.0,False,0.3,False,21.0
50,0.125,61.1,47.7,0.456,20.9,True,,False,20.8,False,25.4,False,58.0,False,0.1,False,19.6
50,0.15,68.6,47.6,0.436,18.9,False,,False,25.6,False,22.3,False,52.9,False,0.0,False,18.3
50,0.175,74.9,47.5,0.329,20.4,False,,False,13.9,False,4.1,False,44.5,False,0.0,False,16.9
50,0.2,79.2,46.8,0.48,21.1,False,,False,14.3,False,4.5,False,42.0,False,0.0,False,15.6
50,0.225,84.1,47.1,0.483,23.0,False,,False,14.8,False,9.6,False,45.2,False,0.0,False,14.2
50,0.25,86.1,49.2,0.329,20.6,False,,False,12.7,False,14.6,False,39.4,False,0.0,False,14.1
50,0.275,91.1,48.3,0.217,21.2,False,,False,15.6,False,3.8,False,31.8,False,0.0,False,11.5
50,0.3,92.4,48.4,0.561,21.9,False,,False,14.5,False,6.4,False,25.6,False,0.0,False,11.3
50,0.325,95.0,48.7,0.26,22.5,False,,False,8.3,False,5.0,False,24.1,False,0.0,False,12.2
50,0.35,96.5,49.2,0.23,23.2,False,,False,13.0,False,17.1,False,23.6,False,0.0,False,14.1
50,0.375,98.1,47.8,0.443,24.7,False,,False,17.4,False,28.8,False,35.9,False,0.0,False,13.3
50,0.4,99.1,50.1,0.484,23.3,False,,False,11.0,False,16.9,False,26.3,False,0.0,False,18.4
50,0.425,101.0,49.9,0.43,21.0,False,,False,3.5,False,10.6,False,19.6,False,0.0,False,17.5
50,0.45,102.1,48.6,0.264,24.9,False,,False,21.3,False,28.3,False,28.5,False,0.0,False,14.7
50,0.475,102.3,49.9,0.351,19.8,False,,False,6.8,False,21.4,False,20.8,False,0.0,False,17.5
50,0.5,103.4,49.1,0.394,21.9,False,,False,0.0,False,5.2,False,14.9,False,0.0,False,15.2
50,0.525,104.2,48.7,0.245,22.5,False,,False,9.6,False,8.0,False,21.0,False,0.0,False,15.4
50,0.55,103.9,48.8,0.522,23.6,False,,False,11.8,False,12.7,False,25.3,False,0.0,False,15.3
50,0.575,105.5,50.5,0.172,22.7,False,,False,26.9,False,14.5,False,39.5,False,0.0,False,20.3
50,0.6,106.3,49.4,0.497,24.0,False,,False,17.7,False,11.7,False,39.4,False,0.0,False,16.2
50,0.625,105.1,48.7,0.159,23.3,False,,False,24.6,False,13.7,False,43.0,False,0.0,False,15.8
50,0.65,104.7,49.2,0.258,23.7,False,,False,16.0,False,4.8,False,47.9,False,0.0,False,15.6
50,0.675,105.3,47.9,0.462,6.8,True,UNDERCOOLING,False,42.8,True,100.0,True,100.0,False,0.3,False,15.8
50,0.7,103.6,49.8,18.572,-38.7,True,UNDERCOOLING,True,100.0,True,100.0,True,100.0,True,100.0,True,91.6
50,0.725,0.0,39.3,7.005,-24.1,True,UNDERCOOLING,True,90.4,True,100.0,True,100.0,True,17.4,True,62.7
50,0.75,0.0,40.2,2.824,-18.6,True,UNDERCOOLING,True,73.7,True,100.0,True,100.0,True,5.6,True,54.3
50,0.775,0.2,41.5,1.438,-10.6,True,UNDERCOOLING,False,56.5,True,100.0,True,100.0,False,3.5,False,42.1
50,0.8,0.0,42.8,0.679,-3.6,True,UNDERCOOLING,False,40.5,True,100.0,True,100.0,False,2.8,False,31.5
50,0.825,0.0,43.3,0.421,9.9,True,,False,23.4,False,10.5,False,20.1,False,2.3,False,21.3
50,0.85,0.0,39.7,0.304,13.4,False,,False,33.8,True,69.1,False,48.7,False,2.3,False,31.3
50,0.875,0.0,44.0,0.455,12.8,False,,False,27.7,False,21.1,False,37.8,False,2.4,False,21.3
50,0.9,0.0,40.7,0.439,17.5,False,,False,20.6,False,9.4,False,33.1,False,2.4,False,26.5
50,0.925,0.0,43.6,0.399,20.2,False,,False,27.0,False,33.4,False,61.8,False,2.4,False,23.7
50,0.95,0.5,42.2,0.387,19.0,False,,False,22.8,False,3.0,False,45.1,False,2.5,False,25.0
51,0.975,0.2,41.4,0.234,18.8,False,,False,35.3,False,7.4,False,58.6,False,2.6,False,26.4
51,0.0,0.1,40.0,0.421,20.9,False,,False,56.4,False,35.5,True,100.0,False,0.8,False,29.9
51,0.025,17.2,42.4,0.479,20.6,False,,False,41.7,False,5.0,False,36.4,False,0.5,False,25.0
51,0.05,31.3,44.6,0.326,19.9,False,,False,33.8,False,1.4,False,36.7,False,0.3,False,23.7
51,0.075,42.8,45.0,0.445,22.2,False,,False,29.3,False,12.7,False,41.2,False,0.2,False,22.3
51,0.1,53.2,45.2,0.459,22.2,False,,False,25.6,False,15.2,False,43.5,False,0.1,False,21.0
51,0.125,61.1,47.3,0.541,18.8,False,,False,36.9,False,32.1,False,55.6,False,0.1,False,19.6
51,0.15,69.3,47.2,0.288,19.3,False,,False,25.2,False,12.2,False,49.4,False,0.0,False,18.3
51,0.175,74.4,47.3,0.277,24.1,False,,False,27.9,False,23.3,False,54.2,False,0.0,False,16.9
51,0.2,79.4,46.6,0.38,21.4,False,,False,12.2,False,5.3,False,44.3,False,0.0,False,15.6
51,0.225,84.4,48.0,0.418,17.8,False,,False,22.8,False,37.6,False,49.8,False,0.0,False,14.2
51,0.25,87.1,46.6,0.418,23.3,False,,False,15.2,False,12.2,False,51.0,False,0.0,False,12.9
51,0.275,91.4,48.8,0.366,20.6,False,,False,7.3,False,6.8,False,33.5,False,0.0,False,12.2
51,0.3,93.0,48.4,0.453,22.8,False,,False,4.6,False,6.1,False,28.7,False,0.0,False,11.5
51,0.325,94.7,49.6,0.384,21.2,False,,False,6.0,False,5.2,False,28.0,False,0.0,False,16.0
51,0.35,95.0,49.5,0.315,24.6,False,,False,18.2,False,23.3,False,30.5,False,0.0,False,15.6
51,0.375,98.2,49.1,0.341,25.5,False,,False,22.5,False,37.4,False,34.6,False,0.0,False,13.6
51,0.4,98.9,49.5,0.323,22.4,False,,False,3.1,False,4.9,False,16.0,False,0.0,False,15.6
51,0.425,100.1,49.2,0.388,22.6,False,,False,0.1,False,3.0,False,13.1,False,0.0,False,14.1
51,0.45,101.8,48.0,0.448,22.8,False,,False,5.8,False,6.6,False,22.9,False,0.0,False,14.6
51,0.475,101.4,50.0,0.27,21.3,False,,False,8.4,False,11.8,False,16.8,False,0.0,False,17.9
51,0.5,102.0,49.0,0.33,23.4,False,,False,3.1,False,4.5,False,15.6,False,0.0,False,14.7
51,0.525,104.5,49.3,0.496,22.2,False,,False,3.8,False,5.9,False,18.9,False,0.0,False,15.6
51,0.55,103.6,51.0,0.427,19.4,False,,False,22.1,False,49.5,False,48.8,False,0.0,False,22.7
51,0.575,104.6,49.1,0.344,24.3,False,,False,10.7,False,19.1,False,32.7,False,0.0,False,15.6
51,0.6,105.2,49.5,0.335,20.4,False,,False,7.1,False,12.0,False,32.8,False,0.0,False,15.8
51,0.625,105.4,49.1,0.388,21.9,False,,False,4.9,False,3.4,False,37.5,False,0.0,False,15.9
51,0.65,104.5,50.6,0.558,18.3,False,,False,39.6,True,71.8,False,68.3,False,0.0,False,20.8
51,0.675,104.1,47.8,0.466,23.3,False,,False,19.5,False,10.3,False,67.4,False,0.0,False,15.4
51,0.7,105.4,48.2,18.487,-25.3,False,,True,98.2,False,27.1,True,78.4,True,100.0,True,91.1
51,0.725,0.0,42.1,28.275,-14.4,True,FLOW_SPIKE,True,82.6,True,100.0,True,100.0,True,100.0,True,100.0
51,0.75,0.0,41.5,14.469,-1.8,True,FLOW_SPIKE,True,74.1,True,100.0,True,100.0,True,61.5,True,70.0
51,0.775,0.0,43.7,11.171,2.2,True,FLOW_SPIKE,True,76.8,True,100.0,True,100.0,True,36.9,True,52.8
51,0.8,0.1,43.7,13.553,5.8,True,FLOW_SPIKE,True,78.4,True,100.0,True,100.0,True,53.8,True,65.2
51,0.825,0.0,42.6,14.847,10.5,True,FLOW_SPIKE,True,72.4,True,100.0,True,100.0,True,64.3,True,72.0
51,0.85,0.0,41.8,19.37,10.8,True,FLOW_SPIKE,True,74.9,True,100.0,True,100.0,True,100.0,True,95.7
51,0.875,0.4,41.7,0.493,13.8,True,,False,22.3,False,2.8,False,5.9,False,2.3,False,21.7
51,0.9,0.3,40.6,0.343,17.2,False,,False,26.4,False,10.2,False,35.2,False,2.4,False,27.0
51,0.925,0.0,41.6,0.543,16.7,False,,False,22.2,False,0.3,False,25.2,False,2.4,False,23.7
51,0.95,0.0,42.5,0.416,20.9,False,,False,26.8,False,30.7,False,60.8,False,2.5,False,25.0
52,0.975,0.0,41.5,0.191,19.1,False,,False,36.1,False,7.0,False,60.3,False,2.6,False,26.4
52,0.0,0.0,42.3,0.204,21.0,False,,False,54.1,False,0.0,False,62.8,False,0.8,False,26.4
52,0.025,17.6,44.0,0.259,20.4,False,,False,40.5,False,5.5,False,43.0,False,0.5,False,25.0
52,0.05,30.7,43.6,0.27,21.0,False,,False,36.7,False,8.4,False,31.1,False,0.3,False,23.7
52,0.075,43.3,45.5,0.378,19.6,False,,False,28.0,False,5.1,False,42.1,False,0.2,False,22.3
52,0.1,52.5,46.1,0.359,22.9,False,,False,28.8,False,13.0,False,50.8,False,0.1,False,21.0
52,0.125,62.0,46.8,0.493,24.0,False,,False,33.3,False,22.1,False,59.6,False,0.1,False,19.6
52,0.15,68.2,47.0,0.32,23.2,False,,False,23.6,False,14.9,False,51.1,False,0.0,False,18.3
52,0.175,74.4,46.6,0.341,18.9,False,,False,24.2,False,21.4,False,47.0,False,0.0,False,16.9
52,0.2,79.8,47.3,0.249,22.0,False,,False,16.7,False,5.3,False,42.7,False,0.0,False,15.6
52,0.225,83.4,48.1,0.364,19.3,False,,False,15.2,False,15.9,False,40.3,False,0.0,False,14.2
52,0.25,87.4,46.7,0.353,20.6,False,,False,13.7,False,8.9,False,44.5,False,0.0,False,12.9
